external_id;name;cycle;area;subarea;country;district;city;campus;duration;ects;modality;regime;language;annual_fee;monthly_fee;enrollment_fee;months_per_year;total_estimate;exams;min_grade;access_routes;career_paths;degree_awarded;qualification_level;qnq_level;eqf_level;accreditation_status;accreditation_entity;accreditation_valid_until;dges_registration;cnaef_code;vacancies;numerus_clausus;scholarships;payment_options;source_url;public_url;description;partners;employment_rate;completion_rate;student_profile;teaching_method;target_audience;student_housing;active;hide_course;hide_price;public_listing;candidaturas
UFP-CNUT;Licenciatura em Ciências da Nutrição (UFP);Licenciatura;Saúde;Dietética e Nutrição;Portugal;Porto;Porto;Porto;8 semestres;240;Presencial;Diurno;Português;;;;10;;"Biologia e Geologia; ou Biologia e Geologia e Física e Química; ou Biologia e Geologia e Matemática; ou Biologia e Geologia e Português; ou Biologia e Geologia e Filosofia";9,5;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Nutricionista; Técnico de alimentação coletiva";Licenciado em Ciências da Nutrição;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2750/9554;726;35;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.ufp.pt/galeria-dos-cursos-lmi/;https://www.ufp.pt;Licenciatura em Ciências da Nutrição da Universidade Fernando Pessoa. ;;;;Estudantes interessados na nutrição, alimentação e saúde.;Ensino presencial teórico-prático com estágios. Pré-requisito Grupo A - Comunicação Interpessoal. Concurso institucional.;Titulares do ensino secundário que pretendam tornar-se nutricionistas.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
ULUSIADA-DIR;Licenciatura em Direito (Universidade Lusíada);Licenciatura;Direito;Direito;Portugal;Lisboa;Lisboa;Lisboa;4 anos;240;Presencial;Diurno;Português;;;;10;;"Português; História";9,5;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP";"Advogado (com estágio); Jurista";Licenciado em Direito;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2410/9078;380;219;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.lis.ulusiada.pt;https://www.lis.ulusiada.pt;Licenciatura em Direito da Universidade Lusíada. ;;;;Estudantes com interesse pela área jurídica, capacidade de argumentação, análise crítica e rigor na interpretação de textos legais.;Ensino presencial, com aulas teóricas e teórico-práticas, casos práticos e simulações jurídicas.;Titulares do ensino secundário que pretendam exercer profissões jurídicas (advocacia, magistratura, consultoria jurídica, administração pública).;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||"
ULUSIADA-GEST;Licenciatura em Gestão (Universidade Lusíada);Licenciatura;Gestão e Administração;Gestão;Portugal;Lisboa;Lisboa;Lisboa;3 anos;180;Presencial;Diurno;Português;;;;10;;"Economia; Matemática A; Matemática Aplicada às Ciências Sociais";9,5;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP";"Gestor; Técnico administrativo; Empreendedor";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2410/9151;345;120;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.lis.ulusiada.pt;https://www.lis.ulusiada.pt;Licenciatura em Gestão na área das ciências empresariais da Lusíada. ;;;;Estudantes com apetência para a área da gestão e dos negócios, raciocínio quantitativo e capacidade de liderança e trabalho em equipa.;Ensino presencial, com aulas teórico-práticas, estudos de caso e trabalhos de grupo em contexto empresarial.;Titulares do ensino secundário que pretendam carreiras em gestão de empresas, finanças, marketing, recursos humanos e empreendedorismo.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||"
ULUSIADA-ARQ;Mestrado Integrado em Arquitectura (Universidade Lusíada);Mestrado integrado;Arquitetura e Construção;Arquitetura;Portugal;Lisboa;Lisboa;Lisboa;5 anos;300;Presencial;Diurno;Português;;;;10;;"Desenho; História da Cultura e das Artes";;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23";"Arquiteto; Urbanista";Mestre em Arquitectura;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;582;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.lis.ulusiada.pt;https://www.lis.ulusiada.pt;Mestrado integrado em Arquitectura da Universidade Lusíada. ;;;;Estudantes com sensibilidade estética e espacial, criatividade, aptidão para o desenho e interesse pela conceção de espaços e edifícios.;Ensino presencial com forte componente de projeto em ateliê, complementado por aulas teóricas e trabalho prático de desenho e maquetismo.;Titulares do ensino secundário que pretendam exercer a profissão de arquiteto, habilitando ao acesso à Ordem dos Arquitetos.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||"
ULUSOFONA-ENGINF;Licenciatura em Engenharia Informática (Universidade Lusófona);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Lisboa;Lisboa;Campo Grande;3 anos;180;Presencial;Diurno;Português;;;;10;;Matemática A;9,5;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Engenheiro informático; Programador; Administrador de sistemas";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;481;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.ulusofona.pt;https://www.ulusofona.pt;Licenciatura em Engenharia Informática da Universidade Lusófona, em Lisboa. ;;;;Estudantes com raciocínio lógico e matemático, gosto pela programação e pela resolução de problemas tecnológicos.;Ensino presencial com forte componente laboratorial e de projeto, combinando aulas teóricas, práticas de programação e desenvolvimento de software.;Titulares do ensino secundário que pretendam carreiras em desenvolvimento de software, sistemas de informação, redes e tecnologias digitais.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
ULUSOFONA-PSI;Licenciatura em Psicologia (Universidade Lusófona);Licenciatura;Psicologia;Psicologia;Portugal;Lisboa;Lisboa;Campo Grande;3 anos;180;Presencial;Diurno;Português;;;;10;;"Biologia e Geologia; Matemática A; Português";9,5;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Psicólogo (com 2.º ciclo); Técnico de intervenção psicológica";Licenciado em Psicologia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;311;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.ulusofona.pt;https://www.ulusofona.pt;Licenciatura em Psicologia da Universidade Lusófona. ;;;;Estudantes com interesse pelo comportamento humano, capacidade de escuta, empatia e rigor científico.;Ensino presencial com aulas teóricas, práticas laboratoriais, observação e formação em contexto de prática supervisionada.;Titulares do ensino secundário que pretendam prosseguir para mestrado e exercer profissões na área da psicologia clínica, educacional, social ou das organizações.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
ULUSOFONA-COM;Licenciatura em Ciências da Comunicação (Universidade Lusófona);Licenciatura;Jornalismo e Informação;Comunicação Social;Portugal;Lisboa;Lisboa;Campo Grande;3 anos;180;Presencial;Diurno;Português;;;;10;;"Português; História; Geografia";9,5;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Jornalista; Profissional de media; Gestor de conteúdos";Licenciado em Ciências da Comunicação;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;321;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado;https://www.ulusofona.pt;https://www.ulusofona.pt;Licenciatura em Ciências da Comunicação na área de media e jornalismo da Lusófona. ;;;;Estudantes com capacidade de expressão escrita e oral, criatividade, espírito crítico e interesse pelos media e pela atualidade.;Ensino presencial com aulas teórico-práticas, laboratórios de media, produção de conteúdos e projetos de comunicação.;Titulares do ensino secundário que pretendam carreiras em jornalismo, comunicação organizacional, publicidade, relações públicas e media digitais.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
NOVA-FCT-ENGINF;Licenciatura em Engenharia Informática (NOVA FCT);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Setúbal;Almada;Caparica;6 semestres;180;Presencial;Diurno;Português;697;69,7;35;10;2091;"19 Matemática A; ou 04 Economia e 19 Matemática A; ou 07 Física e Química e 19 Matemática A; ou 10 Geometria Descritiva e 19 Matemática A; ou 02 Biologia e Geologia e 19 Matemática A";9,5;"Concurso nacional; Concursos especiais; Maiores de 23; Titulares de CTeSP; Estudante internacional";"Engenheiro informático; Programador; Administrador de sistemas";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;0903/9119;523;170;;"Bolsas de ação social (DGES); Bolsas de mérito";"Propina anual (697 € nacionais); fracionamento em prestações";https://www.fct.unl.pt/ensino/licenciaturas;https://www.fct.unl.pt/ensino/licenciaturas;Licenciatura em Engenharia Informática da NOVA FCT, com 180 ECTS, lecionada no campus de Caparica. ;;;;Estudantes com forte base em Matemática, raciocínio lógico e gosto pela programação e pela engenharia.;Ensino presencial público com aulas teóricas, práticas laboratoriais e projeto, na NOVA FCT (Campus de Caparica).;Candidatos ao concurso nacional de acesso que pretendam carreiras em engenharia de software, sistemas e tecnologias de informação.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Estudante internacional|Fase única||"
NOVA-SBE-GEST;Licenciatura em Gestão (Nova School of Business & Economics – NOVA);Licenciatura;Gestão e Administração;Gestão;Portugal;Lisboa;Cascais (Carcavelos);Carcavelos;6 semestres;180;Presencial;Diurno;Inglês;697;69,7;;10;2091;"19 Matemática A; ou 19 Matemática A e uma de: 06 Filosofia, 07 Física e Química, 09 Geografia, 13 Inglês, 18 Português ou 04 Economia";13,5;"Concurso nacional (par NOVASBE/UNL); Concursos especiais; Estudante internacional";"Gestor; Consultor; Empreendedor";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;0904/9147;345;295;;"Bolsas NOVA SBE; Bolsas de mérito; Bolsas sociais";Pagamento anual ou fracionado em prestações;https://www.novasbe.unl.pt/pt/cursos/licenciaturas;https://www.novasbe.unl.pt/pt/cursos/licenciaturas;Licenciatura internacional em Gestão da Nova SBE, lecionada maioritariamente em inglês. ;;;;Estudantes com sólida base quantitativa, espírito analítico, ambição internacional e interesse por gestão e negócios.;Ensino presencial público (em inglês) com aulas teórico-práticas, estudos de caso e trabalho de grupo, no Campus de Carcavelos da Nova SBE.;Candidatos ao concurso nacional de acesso que pretendam carreiras em gestão, consultoria, finanças e empreendedorismo.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concursos especiais|Fase única||; Estudante internacional|Fase única||"
NOVA-LAW-DIR;Licenciatura em Direito (NOVA School of Law);Licenciatura;Direito;Direito;Portugal;Lisboa;Lisboa;Campolide;8 semestres;240;Presencial;Diurno;Português;697;69,7;70;10;2788;"06 Filosofia e 18 Português; ou 11 História e 18 Português; ou 19 Matemática A e 18 Português";12;"Concurso nacional; Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional";"Advogado (com estágio e OA); Jurista em empresas e administração pública";Licenciado em Direito;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;0911/9078;380;100;;"Bolsas sociais NOVA; Bolsas de mérito";Pagamento anual ou fracionado em prestações;https://novalaw.unl.pt/licenciatura/;https://novalaw.unl.pt/licenciatura/;Licenciatura em Direito da NOVA School of Law, com forte enfoque internacional e europeísta. ;;;;Estudantes com capacidade de argumentação, leitura crítica e rigor, e interesse pela área jurídica em contexto internacional.;Ensino presencial público com aulas teóricas e teórico-práticas, análise de casos e moot courts, na NOVA School of Law (Campus de Campolide).;Candidatos ao concurso nacional de acesso que pretendam exercer profissões jurídicas (advocacia, magistratura, consultoria, administração pública).;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||"
UPT-ECON;Licenciatura em Economia (Universidade Portucalense);Licenciatura;Ciências Empresariais;Economia;Portugal;Porto;Porto;Porto;3 anos;180;Presencial;Diurno;Português;4542;425,5;375;10;4680,5;"Matemática A; Matemática Aplicada às Ciências Sociais; Economia";9,5;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Economista; Analista económico; Consultor financeiro";Licenciado em Economia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2500/9081;314;40;;"Bolsas próprias UPT; Bolsas de mérito";Pagamento anual ou fracionado;https://www.upt.pt/licenciaturas-1/;https://www.upt.pt/inicio/cursos/licenciaturas/licenciatura-em-economia/;Licenciatura em Economia com forte componente aplicada, na Universidade Portucalense. ;;;;Estudantes com raciocínio quantitativo e interesse pela análise económica, mercados e políticas públicas.;Ensino presencial com aulas teórico-práticas, estudos de caso e análise de dados económicos.;Titulares do ensino secundário que pretendam carreiras em análise económica, banca, consultoria e administração pública.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
UPT-DIR;Licenciatura em Direito (Universidade Portucalense);Licenciatura;Direito;Direito;Portugal;Porto;Porto;Porto;4 anos;240;Presencial;Diurno;Português;4542;425,5;375;10;4680,5;"Português; História";9,5;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Advogado (com estágio); Jurista";Licenciado em Direito;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2500/9078;380;190;;"Bolsas próprias UPT; Bolsas de mérito";Pagamento anual ou fracionado;https://www.upt.pt/licenciaturas-1/;https://www.upt.pt/inicio/departamentos/departamento-de-direito/cursos-dd/licenciatura-em-direito/;Licenciatura em Direito da Universidade Portucalense, com enfoque profissionalizante. ;;;;Estudantes com capacidade de argumentação, análise crítica e rigor na interpretação de normas jurídicas.;Ensino presencial com aulas teóricas e teórico-práticas, análise de casos e simulações jurídicas.;Titulares do ensino secundário que pretendam exercer profissões jurídicas (advocacia, magistratura, consultoria, administração pública).;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
UPT-ENGINF;Licenciatura em Engenharia Informática (Universidade Portucalense);Licenciatura;Tecnologias de Informação e Comunicação;Engenharia Informática;Portugal;Porto;Porto;Porto;3 anos;180;Presencial;Diurno;Português;4542;425,5;375;10;4680,5;Matemática A;9,5;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional; Titulares de CTeSP";"Engenheiro informático; Programador; Administrador de sistemas";Licenciado em Engenharia Informática;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;2500/9119;481;55;;"Bolsas próprias UPT; Bolsas de mérito";Pagamento anual ou fracionado;https://www.upt.pt/licenciaturas-1/;https://www.upt.pt/licenciaturas-1/;Licenciatura em Engenharia Informática integrada na área de Engenharia e Tecnologia da UPT. ;;;;Estudantes com raciocínio lógico e matemático, gosto pela programação e pela resolução de problemas tecnológicos.;Ensino presencial com forte componente laboratorial e de projeto, aulas práticas de programação e desenvolvimento de software.;Titulares do ensino secundário que pretendam carreiras em desenvolvimento de software, sistemas de informação e tecnologias digitais.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||; Titulares de CTeSP|Fase única||"
IUCS-SP;Licenciatura em Saúde Pública (IUCS – CESPU, Gandra);Licenciatura;Saúde;Saúde Pública;Portugal;Porto;Gandra (Paredes);Gandra;6 semestres (3 anos);180;Presencial;Diurno;Português;;;300;10;;Concurso institucional (não concurso nacional);9,5;"Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP; Estudante internacional";"Técnico de saúde pública; Gestor de programas de promoção da saúde";Licenciado em Saúde Pública;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;R/A-Cr 110/2023, de 13/09/2023;726;30;;"Bolsas CESPU; Bolsas de mérito";Pagamento anual ou fracionado;https://www.cespu.pt/ensino/ensino-universitario/cursos-iucs-cespu/detalhes-do-programa-de-estudos/?course=L-SP;https://www.cespu.pt/ensino/ensino-universitario/cursos-iucs-cespu/detalhes-do-programa-de-estudos/?course=L-SP;Nova licenciatura em Saúde Pública oferecida pelo IUCS‑CESPU em parceria com o ISPUP. ;;;;Estudante com interesse na promoção da saúde das populações, na epidemiologia e nas políticas de saúde, com visão crítica e capacidade analítica.;"Ensino universitário presencial, em tempo integral, com aulas teóricas, teórico-práticas e laboratoriais, e estágio de saúde pública no 3.º ano; abordagem multidisciplinar em parceria com o ISPUP.";Candidatos que pretendam atuar em proteção e promoção da saúde, prevenção de doenças e gestão de programas de saúde pública em organizações governamentais, autarquias, empresas e ONG.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Estudante internacional|Fase única||"
IUCS-MEDDENT;Mestrado Integrado em Medicina Dentária (IUCS – CESPU);Mestrado integrado;Saúde;Medicina Dentária;Portugal;Porto;Gandra (Paredes);Gandra;5 anos;300;Presencial;Diurno;Português;;;300;10;;"Biologia e Geologia; Física e Química A";;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional";Médico dentista;Mestre em Medicina Dentária;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;724;;;"Bolsas CESPU; Bolsas de mérito";Pagamento anual ou fracionado;https://www.cespu.pt/media/966451/GUIA-INGRESSO.pdf;https://www.cespu.pt;Mestrado integrado em Medicina Dentária do Instituto Universitário de Ciências da Saúde – CESPU. ;;;;Estudante com forte preparação em Biologia e Física e Química, destreza manual, rigor e vocação para a área clínica da saúde oral.;Mestrado integrado universitário presencial, com aulas teóricas, teórico-práticas, práticas laboratoriais e prática clínica progressiva em clínica dentária universitária.;Candidatos que pretendam exercer medicina dentária em consultórios, clínicas e serviços de saúde oral.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||"
IUCS-FARM;Mestrado Integrado em Ciências Farmacêuticas (IUCS – CESPU);Mestrado integrado;Saúde;Ciências Farmacêuticas;Portugal;Porto;Gandra (Paredes);Gandra;5 anos;300;Presencial;Diurno;Português;;;300;10;;"Biologia e Geologia; Física e Química A";;"Concurso institucional; Concursos especiais; Maiores de 23; Estudante internacional";"Farmacêutico comunitário/hospitalar; Indústria farmacêutica";Mestre em Ciências Farmacêuticas;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;727;;;"Bolsas CESPU; Bolsas de mérito";Pagamento anual ou fracionado;https://www.cespu.pt/media/966451/GUIA-INGRESSO.pdf;https://www.cespu.pt;Mestrado integrado em Ciências Farmacêuticas no IUCS‑CESPU. ;;;;Estudante com aptidão para as ciências (Biologia, Física e Química), interesse no medicamento e na sua relação com a saúde, e rigor científico.;Mestrado integrado universitário presencial, com componente teórica, laboratorial e estágio em farmácia comunitária e hospitalar.;Candidatos que pretendam exercer atividade farmacêutica em farmácia comunitária, hospitalar, indústria farmacêutica e investigação.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Estudante internacional|Fase única||"
ESSCVP-LX-ENF;Licenciatura em Enfermagem (Escola Superior de Saúde da Cruz Vermelha Portuguesa – Lisboa);Licenciatura;Saúde;Enfermagem;Portugal;Lisboa;Lisboa;Lisboa;8 semestres;240;Presencial;Diurno;Português;;;;10;;"Biologia e Geologia; ou Biologia e Geologia e Português; ou Biologia e Geologia e Matemática; ou Biologia e Geologia e Física e Química";9,8;"Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP; Estudante internacional";Enfermeiro de cuidados gerais;Licenciado em Enfermagem;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4091/9500;723;92;;"Bolsas próprias ESSCVP; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://esscvp.eu;https://esscvp.eu;Licenciatura em Enfermagem da Escola Superior de Saúde da Cruz Vermelha Portuguesa – Lisboa. ;;;;Estudantes com vocação para o cuidar, sentido de responsabilidade e capacidade de comunicação interpessoal.;Ensino presencial teórico-prático com ensinos clínicos em instituições de saúde. Pré-requisito Grupo A - Comunicação Interpessoal.;Titulares do ensino secundário que pretendam tornar-se enfermeiros.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Estudante internacional|Fase única||"
ESSCVP-LX-FISIO;Licenciatura em Fisioterapia (ESSCVP – Lisboa);Licenciatura;Saúde;Fisioterapia;Portugal;Lisboa;Lisboa;Lisboa;8 semestres;240;Presencial;Diurno;Português;;;;10;;"Biologia e Geologia; ou Biologia e Geologia e Português; ou Biologia e Geologia e Matemática; ou Biologia e Geologia e Física e Química";9,8;"Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP; Estudante internacional";Fisioterapeuta;Licenciado em Fisioterapia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4091/9504;726;68;;"Bolsas próprias ESSCVP; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://esscvp.eu;https://esscvp.eu;Licenciatura em Fisioterapia oferecida pela Escola Superior de Saúde da Cruz Vermelha Portuguesa – Lisboa. ;;;;Estudantes interessados na reabilitação e no movimento humano, com aptidão para o contacto com pacientes.;Ensino presencial teórico-prático com estágios clínicos. Pré-requisito Grupo A - Comunicação Interpessoal.;Titulares do ensino secundário que pretendam exercer Fisioterapia.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Estudante internacional|Fase única||"
ESSCVP-LX-IMR;Licenciatura em Imagem Médica e Radioterapia (ESSCVP – Lisboa);Licenciatura;Saúde;Tecnologias de Diagnóstico e Terapêutica;Portugal;Lisboa;Lisboa;Lisboa;8 semestres;240;Presencial;Diurno;Português;;;;10;;"Biologia e Geologia; ou Biologia e Geologia e Português; ou Biologia e Geologia e Matemática; ou Biologia e Geologia e Física e Química";9,8;"Concurso institucional; Concursos especiais; Maiores de 23; Titulares de CTeSP; Estudante internacional";"Técnico de radiologia; Profissional de radioterapia e medicina nuclear";Licenciado em Imagem Médica e Radioterapia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4091/L066;725;24;;"Bolsas próprias ESSCVP; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://esscvp.eu;https://esscvp.eu;Licenciatura na área das tecnologias de diagnóstico e terapêutica da ESSCVP Lisboa. ;;;;Estudantes interessados nas tecnologias de diagnóstico e terapêutica e na imagem médica.;Ensino presencial teórico-prático com estágios em serviços de imagiologia e radioterapia. Pré-requisito Grupo A - Comunicação Interpessoal.;Titulares do ensino secundário que pretendam trabalhar em imagem médica e radioterapia.;;1;0;1;1;"Concurso institucional|Fase contínua||; Concursos especiais|Fase única||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Estudante internacional|Fase única||"
ISCPSI-LCP;Licenciatura em Ciências Policiais (ISCPSI);Licenciatura;Defesa e Segurança;Ciências Policiais;Portugal;Lisboa;Lisboa;Alcântara;3 anos;180;Presencial;Regime militar/policial;Português;;;47,86;10;;"Matemática A (19) e Português (18); ou Mat. Apl. Ciências Sociais (17) e Português (18); ou Filosofia (06) e Português (18)";9,5;Concurso local CFOP – Curso de Formação de Oficiais de Polícia (provas académicas, físicas, psicotécnicas e avaliação médica);"Oficial da PSP (ingresso na carreira de oficial de polícia); Quadros de comando da Polícia de Segurança Pública";Licenciado em Ciências Policiais;Nível 6;6;6;Acreditado;Ensino superior público universitário policial (ISCPSI / A3ES);;7530/L243;861;32;;"Vencimento como cadete; apoios sociais; sem propina clássica";"Curso financiado pelo Estado; taxa de candidatura 47,86 € (50% para agentes/chefes)";https://www.psp.pt/Pages/sobre-nos/quem-somos/estabelecimentos-ensino.aspx;https://www.psp.pt/Pages/sobre-nos/quem-somos/estabelecimentos-ensino.aspx;Licenciatura em Ciências Policiais que integra o Curso de Formação de Oficiais de Polícia (CFOP) e constitui a habilitação académica inicial para a carreira de oficial da PSP. ;"Polícia de Segurança Pública; Ministério da Administração Interna";;;Jovens candidatos ao CFOP com 12.º ano, perfil físico e vocação policial;Ensino teórico‑prático com treino operacional, estágios e formação comportamental em regime de internato policial;Candidatos ao CFOP e efetivos da PSP (vagas específicas);;1;0;1;1;Concurso local CFOP – Curso de Formação de Oficiais de Polícia (provas académicas, físicas, psicotécnicas e avaliação médica)|Fase única||
